game_id,rally,n_set_rows,n_in,n_out,max_in_run,in_share,out_share,team_a_in_share,team_a_max_in_run,team_a_n_in,team_a_n_out,team_a_n_set_rows,team_a_out_share,team_b_in_share,team_b_max_in_run,team_b_n_in,team_b_n_out,team_b_n_set_rows,team_b_out_share,winning_team
6,62,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,63,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
6,64,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,66,4,2,2,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,1.0,3.0,0.3333333333333333,b
6,67,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,68,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
6,69,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
6,73,3,0,3,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,74,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
6,76,2,0,2,0,0.0,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,1.0,b
6,82,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,83,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
6,84,3,1,2,1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,a
6,85,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,87,6,1,5,1,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,0.0,0.0,0.0,3.0,3.0,1.0,b
6,88,3,2,1,2,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,a
6,91,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
6,93,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,94,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
6,95,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,96,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,97,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,99,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
6,100,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,101,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
6,102,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,103,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,104,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
6,106,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
6,108,3,1,2,1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,a
6,110,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
6,113,3,1,2,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,a
6,116,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,118,3,2,1,1,0.6666666666666666,0.3333333333333333,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,119,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
6,120,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
6,121,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
6,122,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,123,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,124,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,125,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
6,127,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
6,128,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
6,129,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
6,132,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
6,133,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
6,137,4,2,2,2,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,a
7,1,3,1,2,1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,b
7,3,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
7,7,5,3,2,1,0.6,0.4,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,a
7,8,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,9,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
7,11,2,0,2,0,0.0,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,1.0,b
7,12,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,13,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
7,15,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
7,17,5,1,4,1,0.2,0.8,0.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,b
7,18,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,20,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,22,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
7,23,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,25,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,26,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
7,27,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
7,28,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,29,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
7,30,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
7,32,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,33,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,34,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
7,35,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,36,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,37,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,40,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,41,4,3,1,2,0.75,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,a
7,42,6,3,3,2,0.5,0.5,0.5,1.0,2.0,2.0,4.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,a
7,43,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,44,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
7,45,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,46,4,0,4,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,b
7,47,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
7,48,3,0,3,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,49,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,a
7,50,2,0,2,0,0.0,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,1.0,a
7,52,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,53,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,54,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,55,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,56,4,1,3,1,0.25,0.75,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,b
7,57,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
7,58,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,59,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,60,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,61,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
7,62,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
7,63,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,64,2,0,2,0,0.0,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,1.0,b
7,66,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,67,3,0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,a
7,69,4,1,3,1,0.25,0.75,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,b
7,70,4,2,2,2,0.5,0.5,0.6666666666666666,2.0,2.0,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,b
7,71,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,72,3,1,2,1,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,b
7,75,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,76,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,77,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,79,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,80,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,81,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,84,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
7,85,3,1,2,1,0.3333333333333333,0.6666666666666666,,,,,,,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,a
7,86,3,1,2,1,0.3333333333333333,0.6666666666666666,,,,,,,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,a
7,87,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,88,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,90,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,92,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,93,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,94,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
7,96,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
7,97,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
7,98,5,2,3,1,0.4,0.6,0.5,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,1.0,1.0,2.0,3.0,0.6666666666666666,a
7,99,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
7,100,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
7,101,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,102,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,103,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
7,104,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,107,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,108,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
7,109,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,110,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,111,2,2,0,2,1.0,0.0,,,,,,,1.0,2.0,2.0,0.0,2.0,0.0,b
7,113,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
7,114,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
7,116,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,117,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
7,118,3,0,3,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,119,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
7,120,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,122,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,123,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
7,125,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
7,126,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
7,127,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
7,128,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
7,129,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
7,130,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,1,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,2,3,3,0,3,1.0,0.0,,,,,,,1.0,3.0,3.0,0.0,3.0,0.0,b
8,4,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,5,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,6,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,8,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,b
8,9,3,2,1,2,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,b
8,11,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
8,12,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,13,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,14,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,15,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,16,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,17,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
8,19,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,20,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,22,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
8,23,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,25,3,2,1,2,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,a
8,27,3,2,1,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,b
8,28,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,29,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,30,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,31,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,32,4,1,3,1,0.25,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,b
8,34,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,35,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
8,36,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
8,38,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
8,39,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,40,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,41,6,1,5,1,0.16666666666666666,0.8333333333333334,0.25,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,b
8,42,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,b
8,43,2,2,0,2,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,,,,,,,a
8,45,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,46,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,47,2,2,0,2,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,,,,,,,a
8,48,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,49,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,50,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
8,51,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,54,2,2,0,2,1.0,0.0,,,,,,,1.0,2.0,2.0,0.0,2.0,0.0,b
8,55,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,56,4,2,2,2,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,b
8,57,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,58,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,59,3,2,1,1,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,0.5,a
8,61,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,b
8,62,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
8,63,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,64,5,3,2,2,0.6,0.4,0.6666666666666666,2.0,2.0,1.0,3.0,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,0.5,a
8,67,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,68,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,69,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,70,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
8,71,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,72,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,b
8,73,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,74,5,2,3,1,0.4,0.6,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,a
8,75,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,b
8,76,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,77,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,78,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,80,2,1,1,1,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,81,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
8,82,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,83,4,3,1,2,0.75,0.25,1.0,2.0,2.0,0.0,2.0,0.0,0.5,1.0,1.0,1.0,2.0,0.5,a
8,84,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
8,86,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,87,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,88,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,89,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,90,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,a
8,91,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,b
8,93,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
8,94,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,b
8,95,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
8,96,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,97,2,1,1,1,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,a
8,98,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,100,2,0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,b
8,102,1,0,1,0,0.0,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,a
8,103,5,2,3,1,0.4,0.6,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,2.0,2.0,1.0,3.0,0.3333333333333333,a
8,104,2,2,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,a
8,105,1,1,0,1,1.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,a
8,107,1,1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,a
